beer_name,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv,beer_style,brewery_name,review_count,style_embed
Schlafly Coffee Stout,3.7419354838709675,3.877016129032258,3.8588709677419355,3.5524193548387095,3.8044354838709675,5.7,Oatmeal Stout,Saint Louis Brewery / Schlafly Tap Room,248,-0.09642744064331055
Schlafly Cream Ale,3.75,3.25,3.5,3.75,3.5,4.94,Cream Ale,Saint Louis Brewery / Schlafly Tap Room,2,-0.1892589032649994
Schlafly Culinaria Holiday Ale,3.7941176470588234,3.8823529411764706,4.029411764705882,3.676470588235294,3.7941176470588234,8.0,Old Ale,Saint Louis Brewery / Schlafly Tap Room,17,-0.208486407995224
Schlafly Culinaria Raspberry Coffee Stout,4.068181818181818,3.8863636363636362,4.045454545454546,3.772727272727273,3.9318181818181817,7.0,American Stout,Saint Louis Brewery / Schlafly Tap Room,22,-0.22222724556922913
Schlafly Doppelbock,3.75,3.6666666666666665,3.5833333333333335,3.5416666666666665,3.5833333333333335,9.5,Doppelbock,Saint Louis Brewery / Schlafly Tap Room,12,0.4923686683177948
Schlafly Dortmunder,4.0625,3.375,3.9375,4.0625,4.0,5.16,Dortmunder / Export Lager,Saint Louis Brewery / Schlafly Tap Room,8,0.390900582075119
Schlafly Dry-Hopped American Pale Ale,3.991701244813278,3.7655601659751037,3.987551867219917,3.8464730290456433,3.887966804979253,5.9,American Pale Ale (APA),Saint Louis Brewery / Schlafly Tap Room,241,-0.3648636043071747
Schlafly English Brown Ale,4.0,4.0,4.0,3.75,4.25,4.86,English Brown Ale,Saint Louis Brewery / Schlafly Tap Room,2,-0.2564704120159149
Schlafly English Mild,3.6,3.2,3.5,3.5,3.5,4.2,English Dark Mild Ale,Saint Louis Brewery / Schlafly Tap Room,5,-0.23968401551246643
Schlafly Export India Pale Ale,3.8669354838709675,3.681451612903226,3.8911290322580645,3.8266129032258065,3.850806451612903,8.0,English India Pale Ale (IPA),Saint Louis Brewery / Schlafly Tap Room,124,-0.2707068622112274
Schlafly Farmhouse,3.5,4.0,3.5,4.0,3.5,7.040000000000001,Saison / Farmhouse Ale,Saint Louis Brewery / Schlafly Tap Room,1,-0.23191258311271667
Schlafly Framboise,3.5,3.0,3.0,4.0,3.5,4.6,Lambic - Fruit,Saint Louis Brewery / Schlafly Tap Room,1,0.22300663590431213
Schlafly Grand Cru,3.9074074074074074,3.9074074074074074,4.074074074074074,3.888888888888889,3.9074074074074074,9.0,Belgian Strong Pale Ale,Saint Louis Brewery / Schlafly Tap Room,54,-0.18522727489471436
Schlafly Hefeweizen,3.5579710144927534,3.181159420289855,3.467391304347826,3.380434782608696,3.246376811594203,4.4,American Pale Wheat Ale,Saint Louis Brewery / Schlafly Tap Room,138,-0.30808117985725403
Schlafly Helles,3.6,3.05,3.2,3.55,3.3,5.4,Munich Helles Lager,Saint Louis Brewery / Schlafly Tap Room,10,0.29436808824539185
Schlafly Hop 'n Rye,3.75,3.5,3.25,3.75,3.5,4.88,Rye Beer,Saint Louis Brewery / Schlafly Tap Room,2,-0.07809102535247803
Schlafly Hop Harvest Ale,4.119047619047619,4.119047619047619,4.0476190476190474,4.0476190476190474,4.071428571428571,6.700000000000001,American IPA,Saint Louis Brewery / Schlafly Tap Room,21,-0.28257158398628235
Schlafly House In Session Ale,4.375,4.375,4.125,4.0,4.25,4.2,American IPA,Saint Louis Brewery / Schlafly Tap Room,4,-0.28257158398628235
Schlafly IBA,4.5,4.5,4.0,3.5,4.5,6.959999999999999,American Black Ale,Saint Louis Brewery / Schlafly Tap Room,1,-0.33364155888557434
Schlafly Imperial Pilsner,4.3,4.0,3.9,4.4,4.1,9.0,American Double / Imperial Pilsner,Saint Louis Brewery / Schlafly Tap Room,5,0.27285969257354736
Schlafly India Pale Ale,3.6470588235294117,3.323529411764706,3.735294117647059,3.5588235294117645,3.6176470588235294,6.1,American IPA,Saint Louis Brewery / Schlafly Tap Room,17,-0.28257158398628235
Schlafly Indian Brown Ale,4.277777777777778,4.055555555555555,4.055555555555555,3.888888888888889,4.277777777777778,5.66,American Brown Ale,Saint Louis Brewery / Schlafly Tap Room,9,-0.33238479495048523
Schlafly Irish Stout,4.0,3.625,4.083333333333333,3.875,3.875,4.3,Irish Dry Stout,Saint Louis Brewery / Schlafly Tap Room,12,-0.13754349946975708
Schlafly Irish-Style Extra Stout,4.035714285714286,3.8169642857142856,3.90625,4.017857142857143,4.049107142857143,8.0,Foreign / Export Stout,Saint Louis Brewery / Schlafly Tap Room,112,-0.05791547894477844
Schlafly Keller Bier,4.0,3.75,4.0,3.75,4.0,5.28,Keller Bier / Zwickel Bier,Saint Louis Brewery / Schlafly Tap Room,2,0.38775020837783813
Schlafly Kölsch,4.096026490066225,3.556291390728477,3.7152317880794703,3.8178807947019866,3.8245033112582782,4.5,Kölsch,Saint Louis Brewery / Schlafly Tap Room,151,0.5499070882797241
Schlafly Lindsay's 80 Shilling,3.888888888888889,3.611111111111111,3.8333333333333335,3.5,3.6666666666666665,5.26,Scottish Ale,Saint Louis Brewery / Schlafly Tap Room,9,-0.2322547733783722
Schlafly Lindsay's 80 Shilling Scotch Ale,4.166666666666667,3.8333333333333335,4.166666666666667,3.6666666666666665,3.6666666666666665,5.26,Scottish Ale,Saint Louis Brewery / Schlafly Tap Room,3,-0.2322547733783722
Schlafly Maibock,3.8333333333333335,3.5833333333333335,3.5833333333333335,3.7916666666666665,3.75,7.0,Maibock / Helles Bock,Saint Louis Brewery / Schlafly Tap Room,12,0.46534162759780884
Schlafly Maplewood Ale,3.5,3.5,3.6666666666666665,3.8333333333333335,3.6666666666666665,8.0,American Strong Ale,Saint Louis Brewery / Schlafly Tap Room,3,-0.3154928982257843
Schlafly Munich Dunkel,3.3333333333333335,3.1666666666666665,3.5,3.1666666666666665,3.1666666666666665,5.04,Munich Dunkel Lager,Saint Louis Brewery / Schlafly Tap Room,3,0.2676950991153717
Schlafly No. 15,3.955223880597015,3.8694029850746268,3.75,3.798507462686567,3.8843283582089554,6.0,American Dark Wheat Ale,Saint Louis Brewery / Schlafly Tap Room,134,-0.29840096831321716
Schlafly Nut Brown Ale,3.1666666666666665,3.6666666666666665,3.6666666666666665,3.4166666666666665,3.25,4.86,English Brown Ale,Saint Louis Brewery / Schlafly Tap Room,6,-0.2564704120159149
Schlafly Oatmeal Stout,3.7004830917874396,3.495169082125604,3.8091787439613527,3.5410628019323673,3.6497584541062804,5.7,Oatmeal Stout,Saint Louis Brewery / Schlafly Tap Room,207,-0.09642744064331055
Schlafly Oktoberfest,3.7404580152671754,3.545801526717557,3.767175572519084,3.618320610687023,3.622137404580153,5.1,Märzen / Oktoberfest,Saint Louis Brewery / Schlafly Tap Room,131,0.37413153052330017
Schlafly Ordinary Bitter,4.0,3.5,3.25,3.75,3.5,4.5,English Bitter,Saint Louis Brewery / Schlafly Tap Room,2,0.18195044994354248
Schlafly Organic Pale,3.0,3.5,3.5,3.75,3.0,4.720000000000001,English Pale Ale,Saint Louis Brewery / Schlafly Tap Room,2,-0.2627007067203522
Schlafly Organic Rye Bock,4.0,3.5,3.5,4.0,3.5,4.7,Maibock / Helles Bock,Saint Louis Brewery / Schlafly Tap Room,1,0.46534162759780884
Schlafly Oud Bruin,2.8333333333333335,2.8333333333333335,3.3333333333333335,3.0,2.75,5.2,Flanders Oud Bruin,Saint Louis Brewery / Schlafly Tap Room,6,0.36244088411331177
Schlafly Pale Ale,3.766497461928934,3.3781725888324874,3.7233502538071064,3.527918781725888,3.563451776649746,4.4,English Pale Ale,Saint Louis Brewery / Schlafly Tap Room,197,-0.2627007067203522
Schlafly Pi Common,3.2,3.4,3.5,3.3,3.6,5.32,California Common / Steam Beer,Saint Louis Brewery / Schlafly Tap Room,5,-0.054384857416152954
Schlafly Pilsner,3.983050847457627,3.538135593220339,3.6991525423728815,3.7415254237288136,3.7796610169491527,4.8,German Pilsener,Saint Louis Brewery / Schlafly Tap Room,118,0.5836557149887085
Schlafly Porter,3.5,3.4814814814814814,3.6296296296296298,3.4814814814814814,3.5925925925925926,6.673506493506492,American Porter,Saint Louis Brewery / Schlafly Tap Room,27,0.21495984494686127
Schlafly Pre-Prohibition Pilsner,4.0,3.5,4.0,4.0,3.5,4.98,German Pilsener,Saint Louis Brewery / Schlafly Tap Room,1,0.5836557149887085
Schlafly Pumpkin Ale,4.1,4.223728813559322,3.911864406779661,3.9237288135593222,4.203389830508475,8.0,Pumpkin Ale,Saint Louis Brewery / Schlafly Tap Room,295,-0.16292431950569153
Schlafly Quadrupel,3.703125,3.90625,3.8671875,3.8203125,3.8046875,12.0,Quadrupel (Quad),Saint Louis Brewery / Schlafly Tap Room,64,0.3826126754283905
Schlafly Raspberry Hefeweizen,3.3660714285714284,3.2589285714285716,3.4375,3.2589285714285716,3.2767857142857144,3.9,Fruit / Vegetable Beer,Saint Louis Brewery / Schlafly Tap Room,56,-0.01621389389038086
Schlafly Reserve - Barleywine Style Ale,3.9426605504587156,4.048165137614679,4.027522935779817,3.963302752293578,4.073394495412844,10.2,American Barleywine,Saint Louis Brewery / Schlafly Tap Room,218,-0.10246458649635315
Schlafly Reserve - Imperial Stout,3.946319018404908,4.067484662576687,3.8911042944785277,3.8634969325153374,4.136503067484663,10.5,Russian Imperial Stout,Saint Louis Brewery / Schlafly Tap Room,326,-0.049226313829422
Schlafly Robust Porter,4.0,4.0,4.5,4.0,4.0,6.673506493506492,American Porter,Saint Louis Brewery / Schlafly Tap Room,1,0.21495984494686127
Schlafly Rye Bock,4.2,3.9,3.9,4.1,4.3,7.0,Bock,Saint Louis Brewery / Schlafly Tap Room,5,0.4529855251312256
Schlafly Rye IPA,4.25,4.0,4.25,4.0,4.0,6.7,American IPA,Saint Louis Brewery / Schlafly Tap Room,2,-0.28257158398628235
Schlafly Saison,3.9430379746835444,3.848101265822785,3.7974683544303796,3.778481012658228,3.867088607594937,6.2,Saison / Farmhouse Ale,Saint Louis Brewery / Schlafly Tap Room,79,-0.23191258311271667
Schlafly Schwarzbier,3.7777777777777777,3.5277777777777777,3.7222222222222223,3.75,3.7222222222222223,5.1,Schwarzbier,Saint Louis Brewery / Schlafly Tap Room,18,0.5450350046157837
Schlafly Scotch Style Ale,3.7294117647058824,3.570588235294118,3.7470588235294118,3.588235294117647,3.7294117647058824,6.2,Scotch Ale / Wee Heavy,Saint Louis Brewery / Schlafly Tap Room,85,-0.21013888716697693
Schlafly Single Hop Citra Pale Ale,4.083333333333333,3.8333333333333335,4.166666666666667,4.166666666666667,4.083333333333333,6.2,American Pale Ale (APA),Saint Louis Brewery / Schlafly Tap Room,6,-0.3648636043071747
Schlafly Smoked Porter,4.090909090909091,3.772727272727273,3.772727272727273,4.090909090909091,4.090909090909091,6.673506493506492,American Porter,Saint Louis Brewery / Schlafly Tap Room,11,0.21495984494686127
Schlafly Special Reserve - Bourbon Barrel Ale,3.8823529411764706,3.9558823529411766,3.9411764705882355,3.838235294117647,4.0588235294117645,12.56,American Strong Ale,Saint Louis Brewery / Schlafly Tap Room,34,-0.3154928982257843
Schlafly Spiced Golden Ale,4.0,4.125,3.75,4.0,4.375,4.7,American Pale Wheat Ale,Saint Louis Brewery / Schlafly Tap Room,4,-0.30808117985725403
Schlafly Spiced Porter,3.857142857142857,3.5714285714285716,3.7142857142857144,3.857142857142857,3.9285714285714284,6.5,American Porter,Saint Louis Brewery / Schlafly Tap Room,7,0.21495984494686127
Schlafly Summer Lager,3.941666666666667,3.375,3.4833333333333334,3.7916666666666665,3.7083333333333335,4.5,Munich Helles Lager,Saint Louis Brewery / Schlafly Tap Room,60,0.29436808824539185
Schlafly Tripel,3.865079365079365,3.9603174603174605,3.9365079365079363,3.888888888888889,3.888888888888889,10.0,Tripel,Saint Louis Brewery / Schlafly Tap Room,63,0.4301151633262634
Schlafly Trocken Hopfen Marzen,4.0,3.5,3.5,4.0,4.0,5.5,Märzen / Oktoberfest,Saint Louis Brewery / Schlafly Tap Room,1,0.37413153052330017
Schlafly Vanilla Milk Stout,3.75,4.0,3.5,3.25,4.0,5.5,Milk / Sweet Stout,Saint Louis Brewery / Schlafly Tap Room,2,-0.160580575466156
Schlafly Vienna,4.25,3.75,3.875,3.625,4.0,4.895999999999999,Vienna Lager,Saint Louis Brewery / Schlafly Tap Room,4,0.19473281502723694
Schlafly Weissbier,3.869047619047619,3.7857142857142856,3.892857142857143,3.9285714285714284,3.8452380952380953,4.9,Hefeweizen,Saint Louis Brewery / Schlafly Tap Room,42,0.6190725564956665
Schlafly Welsh Ale,4.0,4.0,4.0,4.0,4.0,5.2155555555555555,American Pale Ale (APA),Saint Louis Brewery / Schlafly Tap Room,1,-0.3648636043071747
Schlafly Wheat Ale,3.25,3.0,3.25,3.5,3.0,5.071428571428571,American Pale Wheat Ale,Saint Louis Brewery / Schlafly Tap Room,2,-0.30808117985725403
Schlafly Winter ESB,4.026515151515151,3.632575757575758,3.8181818181818183,3.867424242424242,3.9204545454545454,6.2,Extra Special / Strong Bitter (ESB),Saint Louis Brewery / Schlafly Tap Room,132,0.13803312182426453
Schlafly Wit,3.857142857142857,3.75,3.7142857142857144,3.642857142857143,3.642857142857143,5.720000000000001,Witbier,Saint Louis Brewery / Schlafly Tap Room,14,0.44524097442626953
Schlager,3.0,2.5,3.5,2.5,3.0,5.2,Euro Dark Lager,BrewPub København,1,0.1586175411939621
Schlager Jul,4.0,3.0,4.0,3.5,3.0,5.6,Munich Dunkel Lager,BrewPub København,1,0.2676950991153717
Schleppe Märzen,2.0,2.0,2.0,2.0,2.0,5.0,Märzen / Oktoberfest,Vereinigte Kärntner Brauereien AG,1,0.37413153052330017
Schleswig Asgaard Bio Premium Pils,3.0,2.5,2.5,2.5,2.5,4.8,Euro Pale Lager,Brauerei Schleswig,1,0.1341695338487625
Schleswig Asgaard Das Göttliche,2.5,3.0,2.5,3.0,2.5,4.8,Munich Dunkel Lager,Brauerei Schleswig,1,0.2676950991153717
Schlitz,3.507122507122507,2.752136752136752,2.962962962962963,3.0527065527065527,3.1695156695156697,4.6,American Adjunct Lager,JOS. Schlitz Brewing Co. (Pabst),351,0.043954282999038696
Schlitz Bull Ice I.M.L.,2.3222222222222224,2.088888888888889,2.6777777777777776,2.3222222222222224,2.1777777777777776,8.2,American Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),45,-0.0027532577514648438
Schlitz Genuine Gold,2.25,2.1875,2.5,2.0,1.75,5.0,Light Lager,JOS. Schlitz Brewing Co. (Pabst),8,0.08549386262893677
Schlitz Gusto (Classic 1960's Formula),3.9609375,3.3854166666666665,3.5078125,3.65625,3.7578125,4.7,American Adjunct Lager,JOS. Schlitz Brewing Co. (Pabst),192,0.043954282999038696
Schlitz High Gravity V.S.L Very Smooth Lager,2.811320754716981,2.5943396226415096,3.047169811320755,2.952830188679245,2.7641509433962264,8.5,American Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),53,-0.0027532577514648438
Schlitz Ice,2.5,2.5,2.5,2.3125,2.5,5.2,American Adjunct Lager,JOS. Schlitz Brewing Co. (Pabst),8,0.043954282999038696
Schlitz Light,2.75,2.0,2.25,2.0,2.0625,4.0600000000000005,Light Lager,JOS. Schlitz Brewing Co. (Pabst),8,0.08549386262893677
Schlitz O.M.L. (Malt Liquor),2.7976190476190474,2.4107142857142856,2.7261904761904763,2.6607142857142856,2.5595238095238093,5.9,American Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),84,-0.0027532577514648438
Schlitz Red Bull X. L. Xtra Long Malt Liquor,2.96,2.5,2.82,2.56,2.7,5.9,American Malt Liquor,JOS. Schlitz Brewing Co. (Pabst),25,-0.0027532577514648438
Schloderer Oktoberfest,4.5,4.0,4.0,4.0,4.5,5.94,Märzen / Oktoberfest,Schloderer Bräu,1,0.37413153052330017
Schloss Pils,2.5,2.5,2.5,3.0,2.0,4.8,Czech Pilsener,Oettinger Brauerei,1,0.6284887790679932
Schlossbräu Märzen,3.5,3.0,3.5,3.0,3.5,5.3,Märzen / Oktoberfest,Schlossbrauerei Au-Hallertau,1,0.37413153052330017
Schlossmühle,2.0,3.0,3.0,2.0,2.5,3.0,Light Lager,Pécsi Sörfözde,1,0.08549386262893677
Schloßbräu Doppelbock,2.5,3.5,3.0,2.0,3.0,7.4,Doppelbock,Schlossbrauerei GmbH Fürstlich-Drehna,1,0.4923686683177948
Schlüssel Jubiläumsbier,4.0,3.5,4.5,3.5,4.0,5.04,Munich Dunkel Lager,Schlüsselbräu Privatbrauerei Helmut Bosch und Schlüsselkeller,1,0.2676950991153717
Schmidt,2.888888888888889,2.388888888888889,2.738095238095238,2.6507936507936507,2.5952380952380953,5.2,American Adjunct Lager,Pabst Brewing Company,63,0.043954282999038696
Schmidt Ice,2.0833333333333335,1.6666666666666667,2.3333333333333335,1.6666666666666667,1.5,5.900000000000001,American Adjunct Lager,Pabst Brewing Company,6,0.043954282999038696
Schmidt's Light,2.0,1.7142857142857142,2.142857142857143,1.8571428571428572,1.9285714285714286,4.0600000000000005,Light Lager,Pabst Brewing Company,7,0.08549386262893677
Schmitt Ale,3.375,3.125,3.5,3.5,3.25,4.5,American Amber / Red Ale,De Porto Ind. E Com. De Bebidas Ltda.,4,-0.3161866366863251
Schmitt Barley Wine,3.8333333333333335,3.6666666666666665,3.5,3.8333333333333335,3.8333333333333335,8.5,English Barleywine,De Porto Ind. E Com. De Bebidas Ltda.,3,0.0043510496616363525
Schneider Lager,2.0,2.0,3.0,3.0,2.0,5.0,American Adjunct Lager,Cervecería Schneider,1,0.043954282999038696
Schnitzerbräu Hirse Premium,2.25,2.5,2.25,2.0,2.25,5.0,German Pilsener,Schnitzerbräu,2,0.5836557149887085
Schnucken Pils,4.0,4.0,4.0,4.0,3.5,4.8,Keller Bier / Zwickel Bier,Schnuckenbräu,1,0.38775020837783813
Schonbrauhaus Lager,2.5,2.25,2.75,3.0,2.0,4.9,Munich Helles Lager,Southern Bay Brewing Company,2,0.29436808824539185
Schonbrunner Burggraf Dunkel,3.0,3.0,4.0,3.0,3.5,5.5,Munich Dunkel Lager,Lang Bräu OHG,1,0.2676950991153717
Schonbrunner Weissbier,2.0,3.0,3.5,2.5,2.5,5.2,Hefeweizen,Lang Bräu OHG,1,0.6190725564956665
Schooner Fresh Hop Ale,4.055555555555555,3.9444444444444446,3.888888888888889,3.8333333333333335,4.0,6.0,American Pale Ale (APA),Ballast Point Brewing Company,9,-0.3648636043071747
Schornstein Pale Ale,4.0,3.5,3.5,4.0,4.0,5.0,American Pale Ale (APA),Cervejaria Schornstein,1,-0.3648636043071747
Schornstein Pilsen Natural,3.5,3.5,4.0,4.0,3.5,4.5,Keller Bier / Zwickel Bier,Cervejaria Schornstein,1,0.38775020837783813
Schorsch Weizen 16%,4.0,3.5,2.5,4.0,4.0,16.0,Weizenbock,Schorschbräu,1,0.5409967303276062
Schorschbock,3.4,3.1,3.3,3.0,3.5,16.0,Doppelbock,Schorschbräu,5,0.4923686683177948
Schorschbock Ice 13,3.5,3.5,4.0,2.5,2.5,13.0,Eisbock,Schorschbräu,1,0.4960789680480957
Schorschbräu Donner Bock,3.2222222222222223,3.5,3.388888888888889,3.611111111111111,3.388888888888889,13.0,Doppelbock,Schorschbräu,9,0.4923686683177948
Schorschbräu Donner Weizen,3.4,3.55,3.7,3.5,3.4,13.0,Weizenbock,Schorschbräu,10,0.5409967303276062
Schorschbräu Dunkles,3.5,3.5,4.0,3.5,3.5,4.9,Munich Dunkel Lager,Schorschbräu,1,0.2676950991153717
Schorschbräu Schorschbock 31%,3.5,4.0,4.0,4.0,4.5,30.86,Eisbock,Schorschbräu,1,0.4960789680480957
Schorschbräu Schorschbock 40%,3.3333333333333335,3.6666666666666665,3.6666666666666665,3.1666666666666665,3.6666666666666665,39.44,Eisbock,Schorschbräu,3,0.4960789680480957
Schorschbräu Schorschbock 43%,3.75,4.0,3.75,4.0,4.25,43.0,Eisbock,Schorschbräu,2,0.4960789680480957
Schorschbräu Schorschbock 57%,4.0,4.0,4.0,4.0,3.5,57.7,Eisbock,Schorschbräu,1,0.4960789680480957
Schussenrieder Schwarzbier,3.5,3.5,3.75,3.75,3.5,5.3,Schwarzbier,Schussenrieder Erlebnisbrauerei,2,0.5450350046157837
Schwaben Pilsner,3.0,3.0,3.1666666666666665,2.8333333333333335,2.8333333333333335,4.9,German Pilsener,Dinkelacker-Schwabenbraeu AG,3,0.5836557149887085
Schwag Lite,3.0,2.8333333333333335,2.5,3.0,2.8333333333333335,4.42,American Blonde Ale,Water Street Brewing & Ale House,3,-0.2778026759624481
Schwartz,4.5,3.75,4.0,3.75,4.0,4.1,Schwarzbier,America's Brewpub,2,0.5450350046157837
Schwartz Bier,4.0,3.25,3.5,4.0,4.0,4.9,Schwarzbier,Devils Backbone Brewing Company,2,0.5450350046157837
Schwartz Stout,4.0,4.0,4.0,3.5,4.0,4.5,Irish Dry Stout,Golden Road Brewing,1,-0.13754349946975708
Schwartzbier (JLS Release #6),4.041666666666667,3.5833333333333335,4.083333333333333,3.5833333333333335,3.75,5.2,Schwarzbier,Rogue Ales,12,0.5450350046157837
Schwartzeit,4.0,4.0,4.0,4.0,4.5,5.1,Schwarzbier,Black Raven Brewing Co.,1,0.5450350046157837
Schwartzenheimer,4.5,4.0,5.0,5.0,4.5,5.1,Schwarzbier,Dave's BrewFarm,1,0.5450350046157837
Schwarz Beer,4.444444444444445,3.7777777777777777,4.111111111111111,4.111111111111111,4.277777777777778,5.1,Schwarzbier,Bluegrass Brewing Co. - East St. Matthew's,9,0.5450350046157837
Schwarz Bier,4.625,4.125,4.125,4.125,4.375,5.1,Schwarzbier,Amos Howard's Brew Pub,4,0.5450350046157837
Schwarz Bier (5.2%),2.5,2.5,3.25,2.0,2.0,5.2,Schwarzbier,Herslev Bryghus,2,0.5450350046157837
Schwarz Hacker,3.0,3.0,3.5,3.0,3.0,5.5,Schwarzbier,Walnut Brewery,1,0.5450350046157837
Schwarzbier,4.061538461538461,3.7384615384615385,3.9615384615384617,3.8692307692307693,3.9846153846153847,5.022857142857143,Schwarzbier,Sierra Nevada Brewing Co.,65,0.5450350046157837
Schwarzbräu Exquisit,3.0,2.5,3.0,3.0,3.5,5.3,Dortmunder / Export Lager,Schwarzbräu GmbH,1,0.390900582075119
Schwarzbräu Feines Helles,4.5,4.0,3.5,3.5,4.5,4.9,Munich Helles Lager,Schwarzbräu GmbH,1,0.29436808824539185
Schwarzbräu Pilsener,3.5,2.5,3.5,3.0,3.0,5.0,German Pilsener,Schwarzbräu GmbH,1,0.5836557149887085
Schwarze Anna,3.75,3.5,4.0,3.75,3.75,5.2,Schwarzbier,Brauerei Neder,2,0.5450350046157837
Schwarzer Bär,4.0,4.0,4.0,3.5,3.5,5.0,Munich Dunkel Lager,Brauerei Schützengarten AG,1,0.2676950991153717
Schwarzer Steiger,4.125,3.875,4.0,3.875,3.875,4.8,Schwarzbier,Feldschloesschen AG,4,0.5450350046157837
Schwarzes Kreuz Vollbier,4.0,4.0,4.0,4.0,4.0,5.16,Dortmunder / Export Lager,Brauerei Schwarzes Kreuz,1,0.390900582075119
Schwarzien Lager,4.0,3.5,3.5,4.0,4.0,4.0,Schwarzbier,Desert Edge Brewery,1,0.5450350046157837
Schweden Pils,3.5,3.25,3.0,3.0,3.0,5.0,German Pilsener,Schwarzbräu GmbH,2,0.5836557149887085
Schweik Czech Lager,3.5,2.5,3.5,2.5,3.5,4.6,Czech Pilsener,Boliarka-VT,1,0.6284887790679932
Schweinsbräu Dunkel,3.5,4.0,4.0,3.0,3.5,4.5,Munich Dunkel Lager,Herrmannsdorfer Schweinsbräu,1,0.2676950991153717
Schweinsbräu Gold,3.25,3.0,3.5,3.25,3.0,4.8,Munich Helles Lager,Herrmannsdorfer Schweinsbräu,2,0.29436808824539185
Schweinsbräu Weisse,4.0,3.5,3.5,4.0,4.0,5.2,Hefeweizen,Herrmannsdorfer Schweinsbräu,1,0.6190725564956665
Schweriner Export,3.5,3.25,3.25,3.25,3.0,5.5,Dortmunder / Export Lager,Zweite Schweriner Schlossbrauerei,2,0.390900582075119
Schweriner Pilsener,3.0,3.0,4.0,3.5,3.0,4.9,German Pilsener,Zweite Schweriner Schlossbrauerei,1,0.5836557149887085
Schwestern Dunkel Weizen,4.0,3.5,4.0,3.5,3.5,4.0,American Dark Wheat Ale,Roosters Brewing Company and Restaurant,1,-0.29840096831321716
